666911,660872,618585,682669,1431,595265,678789,1701456,695468,423094
666911,660872,618585,682669,1431,595265,678789,1701456,695468,423094
666911,660872,618585,682669,1431,595265,678789,1701456,695468,423094
666911,660872,618585,682669,1431,595265,678789,1701456,695468,423094
666911,660872,618585,682669,1431,595265,678789,1701456,695468,423094
666911,675638,618585,682669,1431,595265,678789,1686690,695468,423094
666911,675638,618585,682669,1431,595265,678789,1686690,695468,423094
666911,1703205,618585,682669,1431,595265,678789,659123,695468,423094
666911,1703205,618585,682669,1431,595265,678789,659123,695468,423094
666911,1703205,618585,682669,1431,595265,678789,659123,695468,423094
666911,1703205,659571,682669,1431,554279,678789,659123,695468,423094
666911,1703205,659571,682669,1431,554279,678789,659123,695468,423094
666911,1703205,659571,682669,1431,554279,678789,659123,695468,423094
666911,1703205,659571,682669,1431,554279,678789,659123,695468,423094
666911,1703205,659571,682669,1431,554279,678789,659123,695468,423094
666911,1703205,659571,682669,1431,554279,678789,659123,695468,423094
666911,1703205,660958,682669,1431,552892,678789,659123,695468,423094
666911,1703205,660958,663447,1431,552892,698011,659123,695468,423094
666911,1703205,660958,663447,1431,552892,698011,659123,695468,423094
666911,1703205,660958,663447,1431,552892,457132,659123,695468,663973
666911,1703205,660958,648325,1431,552892,457132,659123,695468,679095
666911,1703205,660958,648325,1431,552892,457132,659123,695468,679095
666911,1703205,660958,648325,1431,552892,457132,659123,695468,679095
666212,1703904,660958,648325,1431,552892,457132,659123,695468,679095
666212,1703904,660958,648325,1431,552892,457132,659123,701123,673440
666212,1703904,660958,648325,1431,552892,457132,659123,701123,673440
666212,1703904,670346,648325,1431,552892,457132,659123,701123,664052
666212,1703904,670346,648325,1431,552892,457132,659123,701123,664052
685318,1703904,651240,648325,1431,552892,457132,659123,701123,664052
685318,1703904,651240,427959,1431,552892,677498,659123,701123,664052
722319,1703904,651240,427959,1431,552892,677498,659123,664122,664052
722319,1703904,418744,660455,1431,552892,677498,659123,664122,664052
722319,1703904,418744,660455,1431,552892,677498,659123,651548,676626
722319,1703904,418744,660455,1431,552892,677498,659123,651548,676626
722319,1703904,418744,660455,1431,552892,677498,659123,651548,676626
722319,1703904,418744,660455,1431,552892,677498,666564,651548,669185
722319,1703904,418744,660455,1431,552892,677498,666564,651548,669185
722319,1703904,418744,660455,1431,552892,677498,666564,651548,669185
722319,1703904,418744,660455,1431,552892,677498,666564,651548,669185
722319,1703904,418744,660455,1431,551339,677498,668117,651548,669185
722319,1703904,418744,660455,1431,551339,677498,662747,656918,669185
722319,1703904,418744,660455,1431,551339,677498,662747,656918,669185
